zipcode,latitude,longitude,room_type,accommodates,bedrooms,price,review_scores_value
,52.37249,4.89728,Private room,2,1.0,375,92.0
,52.371970000000005,4.8975599999999995,Private room,2,1.0,424,95.0
,52.380759999999995,4.8922099999999995,Entire home/apt,3,1.0,442,93.0
,52.371,4.912,Private room,2,1.0,412,95.0
,52.37075,4.897869999999999,Private room,2,1.0,430,93.0
,52.311440000000005,4.957730000000001,Entire home/apt,4,3.0,614,83.0
,52.376509999999996,4.85647,Entire home/apt,2,1.0,406,100.0
,52.37573,4.89256,Private room,4,1.0,950,85.0
,52.349,4.879,Private room,2,1.0,343,99.0
,52.37143,4.85447,Private room,3,1.0,257,83.0
,52.3735,4.9036,Private room,2,1.0,319,87.0
,52.37518,4.84474,Entire home/apt,2,0.0,411,100.0
,52.384479999999996,4.87116,Entire home/apt,4,1.0,700,98.0
,52.35505,4.885680000000001,Private room,2,0.0,246,90.0
,52.35409,4.919569999999999,Entire home/apt,4,2.0,535,97.0
,52.37506,4.84481,Entire home/apt,4,0.0,571,100.0
,52.37358,4.87397,Private room,2,1.0,356,98.0
,52.36593,4.8974,Entire home/apt,2,1.0,1041,95.0
,52.37685,4.90604,Entire home/apt,4,2.0,769,97.0
,52.35029,4.85182,Entire home/apt,2,1.0,343,95.0
,52.35429,4.90031,Entire home/apt,2,1.0,430,100.0
,52.3619,4.93829,Private room,2,1.0,210,88.0
,52.410790000000006,4.9684,Private room,2,1.0,301,90.0
,52.36765,4.8785300000000005,Entire home/apt,6,2.0,842,98.0
,52.34939,4.84756,Entire home/apt,4,2.0,614,100.0
,52.38939,4.879169999999999,Entire home/apt,4,1.0,702,92.0
,52.38097,4.851319999999999,Private room,2,1.0,381,94.0
,52.37965,4.89156,Private room,2,1.0,313,90.0
,52.361999999999995,4.857,Entire home/apt,2,1.0,338,100.0
,52.38015,4.8911,Private room,2,1.0,289,87.0
,52.39135,4.87617,Private room,2,1.0,200,95.0
,52.370290000000004,4.86039,Private room,2,1.0,344,80.0
,52.36176,4.89321,Private room,2,1.0,283,100.0
,52.35219,4.892580000000001,Private room,2,1.0,276,93.0
,52.350559999999994,4.89075,Private room,2,1.0,252,85.0
,52.34495,4.90231,Entire home/apt,3,1.0,406,97.0
,52.337920000000004,4.90028,Private room,2,0.0,284,99.0
,52.351240000000004,4.90848,Private room,4,2.0,356,96.0
,52.35011,4.89115,Private room,2,1.0,244,88.0
,52.35208,4.85878,Private room,2,1.0,321,88.0
,52.37542,4.89086,Private room,2,1.0,645,100.0
,52.37527,4.90161,Private room,4,4.0,1714,100.0
,52.3464,4.869190000000001,Private room,2,2.0,564,100.0
,52.383379999999995,4.88914,Entire home/apt,4,2.0,940,100.0
,52.36255,4.87343,Private room,4,2.0,466,91.0
,52.340920000000004,4.81668,Private room,3,1.0,369,100.0
,52.359429999999996,4.89712,Entire home/apt,2,0.0,492,94.0
,52.35272,4.84054,Private room,2,1.0,177,94.0
,52.369,4.875,Private room,2,0.0,392,94.0
,52.35655,4.89963,Entire home/apt,2,1.0,444,96.0
,52.34793,4.8015300000000005,Entire home/apt,4,2.0,565,85.0
,52.37023,4.89659,Entire home/apt,4,1.0,922,90.0
,52.361670000000004,4.86888,Private room,4,1.0,950,85.0
,52.35783,4.8965,Entire home/apt,2,1.0,695,95.0
,52.34942,4.7755,Private room,3,2.0,313,96.0
,52.36294,4.8294,Private room,4,2.0,517,98.0
,52.373540000000006,4.96931,Private room,4,1.0,289,97.0
,52.37916,4.8755,Private room,2,1.0,301,91.0
,52.33952,4.91973,Private room,4,2.0,479,98.0
,52.3562,4.88971,Entire home/apt,2,1.0,640,80.0
,52.35535,4.90672,Entire home/apt,4,3.0,1066,100.0
,52.36,4.8580000000000005,Entire home/apt,2,1.0,497,98.0
,52.38691,4.87421,Private room,2,1.0,420,96.0
,52.37961,4.89224,Private room,2,0.0,360,98.0
,52.36442,4.939369999999999,Entire home/apt,2,1.0,421,100.0
,52.37265,4.90497,Entire home/apt,2,1.0,541,92.0
,52.33652,4.8724300000000005,Private room,2,1.0,252,99.0
,52.373129999999996,4.88764,Private room,2,1.0,306,84.0
,52.36466,4.90773,Entire home/apt,2,2.0,1229,100.0
,52.36967,4.88124,Private room,2,1.0,645,90.0
,52.36957,4.88099,Private room,2,1.0,645,100.0
,52.375170000000004,4.88215,Private room,4,2.0,614,100.0
,52.341879999999996,4.81522,Private room,2,1.0,246,92.0
,52.38275,4.87865,Entire home/apt,2,1.0,590,100.0
,52.3784,4.86001,Entire home/apt,3,2.0,535,100.0
,52.3619,4.9078,Entire home/apt,6,2.0,1349,97.0
,52.3747,4.881480000000001,Private room,4,0.0,464,93.0
,52.381840000000004,4.88893,Private room,2,1.0,356,100.0
,52.372209999999995,4.878019999999999,Private room,2,1.0,387,99.0
,52.371990000000004,4.8781300000000005,Private room,2,1.0,387,97.0
,52.34967,4.8711199999999995,Private room,2,1.0,305,97.0
,52.36076,4.9417599999999995,Entire home/apt,2,1.0,492,90.0
,52.36161,4.91303,Entire home/apt,6,2.0,1349,98.0
,52.35798,4.93546,Private room,2,1.0,254,94.0
,52.39624,4.9244,Entire home/apt,4,0.0,473,100.0
,52.36612,4.868130000000001,Private room,2,1.0,274,97.0
,52.37256,4.90917,Entire home/apt,3,1.0,647,100.0
,52.39,4.918,Entire home/apt,2,1.0,343,88.0
,52.36104,4.791180000000001,Entire home/apt,4,2.0,633,93.0
,52.38458,4.90342,Private room,4,1.0,512,96.0
,52.384440000000005,4.90335,Private room,2,1.0,354,100.0
,52.35263,4.85504,Entire home/apt,2,1.0,536,92.0
,52.370870000000004,4.94085,Private room,2,1.0,272,99.0
,52.37545,4.87665,Entire home/apt,4,2.0,799,95.0
,52.363,4.9430000000000005,Entire home/apt,2,1.0,325,96.0
,52.3754,4.88185,Entire home/apt,4,2.0,673,80.0
,52.37336,4.90655,Entire home/apt,4,3.0,699,95.0
,52.36518,4.87691,Private room,2,1.0,283,94.0
,52.37092,4.88681,Private room,2,2.0,492,100.0
,52.37341,4.89144,Entire home/apt,2,0.0,361,96.0
,52.355129999999996,4.9107199999999995,Private room,2,1.0,332,100.0
,52.35521,4.91059,Private room,2,1.0,332,90.0
,52.34187,4.907719999999999,Entire home/apt,6,3.0,1200,98.0
,52.35653,4.8939,Private room,2,0.0,423,92.0
,52.34156,4.84565,Private room,2,1.0,320,99.0
,52.31778,4.9566300000000005,Entire home/apt,6,3.0,606,94.0
,52.38646,4.83378,Entire home/apt,2,1.0,351,100.0
,52.35437,4.88309,Entire home/apt,4,1.0,683,84.0
,52.374590000000005,4.83301,Entire home/apt,4,2.0,676,93.0
,52.352940000000004,5.0021,Entire home/apt,4,3.0,553,100.0
,52.34417,4.85961,Private room,2,1.0,234,99.0
,52.37631,4.77975,Entire home/apt,4,2.0,361,100.0
,52.38038,4.97197,Private room,4,2.0,477,92.0
,52.38513,4.87443,Entire home/apt,2,1.0,403,91.0
,52.36453,4.878,Entire home/apt,4,3.0,670,96.0
,52.3544,4.8951400000000005,Entire home/apt,4,2.0,623,97.0
,52.36673,4.92645,Private room,2,1.0,455,98.0
,52.35099,4.79812,Private room,2,1.0,258,97.0
,52.38693,4.8352900000000005,Entire home/apt,4,2.0,640,100.0
,52.386520000000004,4.833819999999999,Entire home/apt,2,1.0,298,100.0
,52.40328,4.89496,Private room,4,2.0,310,100.0
,52.41182,4.89735,Private room,2,0.0,307,97.0
,52.39158,4.95606,Private room,2,1.0,281,90.0
,52.36918,4.87151,Private room,2,1.0,339,100.0
,52.39121,4.95404,Private room,2,1.0,279,90.0
,52.37133,4.82073,Private room,2,1.0,246,85.0
,52.3616,4.895980000000001,Entire home/apt,4,2.0,922,100.0
,52.39604,4.95179,Entire home/apt,4,2.0,458,87.0
,52.37095,4.8738,Private room,2,1.0,313,80.0
,52.36959,4.87453,Private room,2,1.0,316,97.0
,52.37406,4.9084699999999994,Private room,3,1.0,699,95.0
,52.37064,4.92851,Entire home/apt,2,1.0,397,100.0
,52.360620000000004,4.88955,Private room,4,1.0,504,91.0
,52.37321,4.90624,Entire home/apt,2,1.0,654,100.0
,52.3498,4.789219999999999,Private room,2,1.0,258,84.0
,52.352509999999995,4.91115,Private room,2,1.0,398,89.0
,52.367,4.895,Entire home/apt,4,1.0,799,97.0
,52.36385,4.93225,Private room,4,1.0,305,94.0
,52.352909999999994,4.898680000000001,Private room,4,1.0,449,96.0
,52.35426,4.89656,Private room,2,1.0,303,80.0
,52.36545,4.8907300000000005,Private room,2,1.0,292,100.0
,52.34251,4.912319999999999,Entire home/apt,2,1.0,306,95.0
,52.37429,4.8785099999999995,Private room,2,1.0,403,99.0
,52.36489,4.8859900000000005,Private room,2,1.0,387,100.0
,52.32435,4.878419999999999,Private room,2,1.0,251,95.0
,52.32527,4.9471,Private room,2,1.0,274,86.0
,52.375609999999995,4.89419,Private room,2,1.0,448,100.0
,52.37274,4.87899,Private room,2,1.0,367,99.0
,52.34259,4.85709,Entire home/apt,2,1.0,426,100.0
,52.375,4.89463,Private room,2,1.0,467,94.0
,52.365,4.901,Entire home/apt,4,2.0,1198,100.0
,52.35176,4.79422,Private room,2,1.0,162,84.0
,52.37406,4.8848400000000005,Entire home/apt,2,1.0,550,98.0
,52.36744,4.86782,Entire home/apt,2,1.0,522,100.0
,52.35085,4.849419999999999,Entire home/apt,4,2.0,764,100.0
,52.34199,4.9105300000000005,Entire home/apt,2,1.0,602,80.0
,52.29838,4.96959,Private room,2,1.0,246,94.0
,52.346990000000005,4.8632599999999995,Private room,2,1.0,299,89.0
,52.34754,4.895969999999999,Private room,2,1.0,221,80.0
,52.37338,4.90653,Private room,4,2.0,940,80.0
,52.34942,4.84729,Entire home/apt,4,2.0,418,100.0
,52.409459999999996,4.894430000000001,Entire home/apt,4,3.0,649,100.0
,52.36399,4.90369,Entire home/apt,4,1.0,953,88.0
,52.32693,4.94565,Private room,2,1.0,215,89.0
,52.39148,4.95516,Private room,2,1.0,274,100.0
,52.376870000000004,4.89365,Private room,4,2.0,325,87.0
,52.37539,4.89462,Private room,2,1.0,447,93.0
,52.361000000000004,4.91085,Entire home/apt,6,2.0,1349,100.0
,52.37605,4.89754,Private room,4,2.0,637,90.0
,52.383140000000004,4.87089,Entire home/apt,4,2.0,567,60.0
,52.35666,4.93366,Private room,2,1.0,257,92.0
,52.31006,4.95644,Private room,2,1.0,197,80.0
,52.34938,4.81548,Private room,2,1.0,235,97.0
,52.37823,4.89269,Private room,2,1.0,379,60.0
,52.410940000000004,4.8903,Private room,2,1.0,264,80.0
,52.35,4.84994,Entire home/apt,2,1.0,129,100.0
,52.35152,4.89198,Private room,2,1.0,274,100.0
,52.35491,4.8880099999999995,Entire home/apt,2,1.0,486,90.0
,52.36775,4.88469,Private room,2,0.0,340,88.0
,52.35986,4.867719999999999,Private room,4,1.0,815,80.0
,52.38501,4.94721,Private room,2,0.0,289,100.0
,52.37357,4.907780000000001,Entire home/apt,4,1.0,714,100.0
,52.371590000000005,4.88616,Private room,2,1.0,405,100.0
,52.366929999999996,4.88211,Entire home/apt,4,2.0,786,93.0
,52.35582,4.90154,Entire home/apt,4,2.0,719,92.0
,52.36103,4.92557,Entire home/apt,2,1.0,406,100.0
,52.3608,4.911919999999999,Private room,2,1.0,258,98.0
,52.36192,4.87526,Entire home/apt,4,3.0,823,99.0
,52.364,4.92139,Entire home/apt,4,0.0,762,80.0
,52.374520000000004,4.87335,Entire home/apt,4,1.0,532,100.0
,52.365759999999995,4.8531,Private room,2,1.0,295,100.0
,52.4,4.90645,Entire home/apt,4,2.0,922,100.0
,52.422579999999996,4.89821,Entire home/apt,4,2.0,290,100.0
,52.35903,4.82587,Private room,3,1.0,539,100.0
,52.38563,4.85429,Entire home/apt,4,2.0,773,100.0
,52.348490000000005,4.80245,Private room,2,1.0,307,97.0
,52.34715,4.80277,Private room,2,1.0,307,98.0
,52.34151,4.90792,Private room,2,1.0,289,80.0
,52.3548,4.8882,Entire home/apt,2,1.0,467,100.0
,52.33269,4.90158,Private room,4,2.0,553,95.0
,52.37256,4.87021,Entire home/apt,4,2.0,922,100.0
,52.39267,4.8895,Entire home/apt,4,3.0,614,100.0
,52.370740000000005,4.8854,Entire home/apt,2,0.0,424,100.0
,52.351079999999996,4.91367,Entire home/apt,4,1.0,626,100.0
,52.367470000000004,4.90409,Entire home/apt,4,1.0,737,93.0
,52.373000000000005,4.95,Private room,2,1.0,199,98.0
,52.37297,4.924169999999999,Private room,2,1.0,283,96.0
,52.41746,4.886019999999999,Entire home/apt,4,1.0,467,100.0
,52.36707,4.86146,Private room,4,1.0,412,97.0
,52.3571,4.90351,Entire home/apt,4,2.0,811,96.0
,52.35,4.8533,Entire home/apt,3,2.0,614,90.0
,52.328990000000005,4.87174,Private room,2,1.0,270,100.0
,52.35151,4.79331,Private room,2,1.0,277,100.0
,52.35115,4.91533,Private room,2,1.0,258,100.0
,52.34953,4.84837,Entire home/apt,2,1.0,385,100.0
,52.3466,4.90895,Entire home/apt,4,2.0,729,100.0
,52.36481,4.86876,Entire home/apt,2,0.0,387,80.0
,52.311609999999995,4.9576400000000005,Private room,2,1.0,234,20.0
,52.35733,4.90146,Entire home/apt,4,2.0,1301,100.0
,52.33854,4.92103,Entire home/apt,3,1.0,436,100.0
,52.3572,4.90041,Entire home/apt,2,1.0,393,100.0
,52.36495,4.94452,Entire home/apt,2,1.0,516,100.0
,52.36142,4.907030000000001,Private room,2,1.0,226,80.0
,52.31028,4.951919999999999,Private room,2,1.0,209,60.0
,52.3614,4.91856,Private room,4,1.0,394,100.0
,52.39094,4.87676,Entire home/apt,4,2.0,504,98.0
,52.355,4.881,Private room,2,1.0,350,93.0
,52.34357,4.81905,Private room,3,1.0,221,100.0
,52.36135,4.93401,Private room,2,1.0,258,100.0
,52.34417,4.81944,Entire home/apt,4,2.0,430,90.0
,52.3532,4.85421,Entire home/apt,2,1.0,406,100.0
,52.37417,4.8729,Entire home/apt,4,1.0,670,100.0
,52.34949,4.84835,Entire home/apt,3,2.0,541,100.0
,52.37375,4.90033,Entire home/apt,4,1.0,1045,90.0
,52.378190000000004,4.83968,Private room,2,1.0,215,96.0
,52.35525,4.93219,Private room,2,1.0,258,100.0
,52.42348,4.89398,Private room,3,1.0,202,100.0
,52.34498,4.858969999999999,Entire home/apt,2,1.0,369,100.0
,52.36842,4.8316099999999995,Private room,2,1.0,218,100.0
,52.37294,4.89484,Entire home/apt,6,2.0,1389,100.0
,52.37102,4.930619999999999,Entire home/apt,4,2.0,409,93.0
,52.41645,4.8998800000000005,Private room,2,1.0,197,96.0
,52.36959,4.87488,Entire home/apt,2,1.0,590,98.0
,52.36,4.864,Private room,2,0.0,356,95.0
,52.38897,4.87962,Entire home/apt,4,2.0,682,92.0
,52.36294,4.851369999999999,Entire home/apt,2,1.0,356,97.0
,52.37921,4.8758,Entire home/apt,4,2.0,1049,95.0
,52.34115,4.89522,Entire home/apt,4,2.0,952,98.0
,52.36335,4.88505,Entire home/apt,3,1.0,455,92.0
,52.372,4.885,Entire home/apt,2,1.0,823,96.0
,52.36565,4.86005,Entire home/apt,4,3.0,737,99.0
,52.36278,4.8920699999999995,Entire home/apt,3,1.0,1714,95.0
,52.36252,4.90487,Entire home/apt,2,1.0,919,96.0
,52.3542,4.935969999999999,Private room,2,1.0,227,97.0
,52.37641,4.8501900000000004,Entire home/apt,2,1.0,539,95.0
,52.37226,4.90411,Private room,2,1.0,366,97.0
,52.35855,4.92138,Entire home/apt,4,2.0,657,93.0
,52.41278,4.89351,Private room,2,1.0,219,87.0
,52.36268,4.9023,Entire home/apt,4,1.0,1014,91.0
,52.35387,4.85975,Private room,2,1.0,307,97.0
,52.376999999999995,4.878,Private room,3,1.0,319,95.0
,52.36177,4.88744,Entire home/apt,2,1.0,786,96.0
,52.37083,4.8817900000000005,Private room,3,1.0,614,93.0
,52.377140000000004,4.8958,Entire home/apt,4,2.0,934,94.0
,52.37102,4.94057,Private room,4,2.0,283,94.0
,52.37639,4.8381,Private room,2,1.0,234,98.0
,52.35017,4.84736,Private room,2,1.0,234,96.0
,52.35017,4.84943,Entire home/apt,2,1.0,541,96.0
,52.35392,4.87195,Entire home/apt,2,1.0,654,99.0
,52.3647,4.87465,Entire home/apt,4,3.0,1005,97.0
,52.373870000000004,4.88681,Private room,2,1.0,522,94.0
,52.35499,4.92491,Private room,2,1.0,246,96.0
,52.36417,4.89774,Entire home/apt,4,2.0,614,93.0
,52.39014,4.8772,Entire home/apt,2,1.0,391,94.0
,52.355090000000004,4.88425,Private room,2,1.0,442,95.0
,52.36299,4.93893,Entire home/apt,2,1.0,557,98.0
,52.4062,4.90739,Entire home/apt,4,2.0,375,93.0
,52.40657,4.90817,Entire home/apt,4,1.0,461,91.0
,52.37447,4.85652,Entire home/apt,2,2.0,264,98.0
,52.36631,4.94278,Entire home/apt,4,1.0,400,97.0
,52.35577,4.8881,Private room,3,1.0,432,92.0
,52.3612,4.9453,Private room,2,1.0,393,93.0
,52.35877,4.8951400000000005,Entire home/apt,4,2.0,1475,96.0
,52.36261,4.82664,Private room,2,1.0,229,92.0
,52.301159999999996,4.97419,Private room,3,1.0,393,94.0
,52.37702,4.85941,Entire home/apt,4,2.0,651,97.0
,52.4,4.895,Entire home/apt,6,3.0,7783,100.0
,52.35348,4.9004900000000005,Private room,4,1.0,320,91.0
,52.3551,4.87076,Entire home/apt,2,0.0,391,91.0
,52.35532,4.91484,Entire home/apt,2,1.0,553,93.0
,52.354929999999996,4.89104,Entire home/apt,4,2.0,935,86.0
,52.30676,4.97829,Shared room,4,1.0,193,84.0
,52.3586,4.9159,Private room,2,1.0,276,83.0
,52.34751,4.87705,Private room,2,1.0,263,95.0
,52.37827,4.89663,Entire home/apt,2,1.0,547,97.0
,52.3756,4.894909999999999,Private room,2,1.0,312,93.0
,52.38694,4.88313,Entire home/apt,2,1.0,369,97.0
,52.357690000000005,4.8913400000000005,Entire home/apt,4,1.0,782,96.0
,52.37233,4.86465,Private room,2,1.0,344,96.0
,52.3456,4.88835,Entire home/apt,2,1.0,430,98.0
,52.32698,4.98295,Entire home/apt,4,3.0,940,96.0
,52.38609,4.91646,Private room,2,2.0,325,94.0
,52.367259999999995,4.87615,Entire home/apt,4,3.0,842,98.0
,52.38315,4.88732,Private room,2,0.0,310,94.0
,52.36495,4.94334,Entire home/apt,2,1.0,399,96.0
,52.38967,4.877759999999999,Private room,4,1.0,954,93.0
,52.37442,4.89792,Private room,2,1.0,504,93.0
,52.362590000000004,4.97807,Private room,4,1.0,264,86.0
,52.343,4.872,Private room,2,1.0,332,99.0
,52.343,4.872,Private room,2,1.0,332,99.0
,52.42006,4.89537,Private room,2,1.0,219,98.0
,52.37458,4.88697,Private room,2,1.0,356,95.0
,52.36012,4.91579,Entire home/apt,2,1.0,492,95.0
,52.3227,4.8972,Entire home/apt,3,2.0,455,99.0
,52.38165,4.88874,Private room,2,0.0,329,96.0
,52.373000000000005,4.887,Entire home/apt,2,1.0,703,94.0
,52.35835,4.924930000000001,Entire home/apt,3,1.0,307,94.0
,52.37062,4.93685,Private room,2,1.0,231,89.0
,52.38143,4.85506,Entire home/apt,3,1.0,504,97.0
,52.35459,4.85497,Private room,2,1.0,209,100.0
,52.3719,4.90148,Private room,2,1.0,443,93.0
,52.36851,4.85572,Private room,2,1.0,334,100.0
,52.35494,4.90287,Entire home/apt,4,2.0,1149,96.0
,52.37263,4.95183,Entire home/apt,4,3.0,1167,98.0
,52.4185,4.90144,Private room,3,1.0,289,98.0
,52.412,4.946000000000001,Private room,2,1.0,184,88.0
,52.382020000000004,4.8694,Entire home/apt,2,1.0,372,90.0
,52.35411,4.88783,Entire home/apt,2,1.0,640,93.0
,52.363209999999995,4.9772300000000005,Private room,4,1.0,305,85.0
,52.37449,4.86306,Entire home/apt,2,1.0,313,95.0
,52.385,4.871,Shared room,2,1.0,209,94.0
,52.36887,4.895230000000001,Private room,2,1.0,475,96.0
,52.38942,4.88422,Entire home/apt,2,1.0,547,96.0
,52.346000000000004,4.896,Private room,2,1.0,227,92.0
,52.36786,4.8802,Entire home/apt,2,1.0,749,93.0
,52.36538,4.86228,Entire home/apt,2,1.0,311,90.0
,52.3695,4.89556,Private room,2,1.0,431,96.0
,52.36172,4.79735,Private room,2,1.0,275,87.0
,52.38285,4.84847,Private room,2,1.0,262,100.0
,52.30598,5.01077,Private room,2,1.0,197,84.0
,52.36459,4.8855900000000005,Entire home/apt,3,2.0,1475,98.0
,52.365,4.864,Private room,3,0.0,294,86.0
,52.34995,4.9130199999999995,Entire home/apt,2,1.0,498,91.0
,52.35698,4.90015,Private room,2,1.0,312,97.0
,52.35492,4.89865,Private room,2,1.0,280,97.0
,52.35158,4.895490000000001,Entire home/apt,2,1.0,676,100.0
,52.35265,4.8895599999999995,Entire home/apt,4,2.0,682,92.0
,52.3686,4.87854,Entire home/apt,6,2.0,946,94.0
,52.3558,4.99774,Private room,2,1.0,193,94.0
,52.35246,4.86335,Entire home/apt,2,1.0,538,95.0
,52.37818,4.86982,Entire home/apt,6,3.0,1577,100.0
,52.371390000000005,4.8601,Entire home/apt,3,1.0,440,97.0
,52.354729999999996,4.85107,Entire home/apt,4,2.0,659,88.0
,52.35873,4.85508,Private room,2,1.0,219,96.0
,52.361999999999995,4.84374,Entire home/apt,4,2.0,922,100.0
,52.379329999999996,4.86966,Private room,2,1.0,316,96.0
,52.36503,4.853940000000001,Entire home/apt,2,1.0,510,90.0
,52.34101,4.91886,Entire home/apt,4,1.0,900,95.0
,52.34833,4.83453,Private room,2,1.0,246,89.0
,52.342690000000005,4.90621,Entire home/apt,2,1.0,387,88.0
,52.37415,4.87641,Entire home/apt,4,2.0,1155,92.0
,52.34655,4.86193,Private room,2,1.0,242,94.0
,52.3474,4.91089,Private room,2,1.0,188,83.0
,52.37785,4.88061,Private room,3,0.0,355,93.0
,52.3466,4.8596699999999995,Entire home/apt,2,1.0,550,94.0
,52.37066,4.89717,Private room,4,2.0,895,94.0
,52.38662,4.8800300000000005,Entire home/apt,4,2.0,784,89.0
,52.36497,4.85991,Entire home/apt,4,3.0,737,95.0
,52.372,4.945,Private room,2,1.0,374,97.0
,52.37481,4.89294,Private room,2,1.0,406,97.0
,52.37186,4.881530000000001,Entire home/apt,2,1.0,799,96.0
,52.38337,4.91744,Private room,2,1.0,264,98.0
,52.36864,4.89423,Entire home/apt,2,1.0,1942,100.0
,52.365829999999995,4.89746,Entire home/apt,2,1.0,1450,99.0
,52.38521,4.87726,Entire home/apt,2,1.0,796,99.0
,52.38009,4.85686,Entire home/apt,4,2.0,443,89.0
,52.37451,4.94264,Entire home/apt,4,2.0,735,95.0
,52.347359999999995,4.9008,Entire home/apt,2,1.0,541,97.0
,52.36152,4.8661900000000005,Entire home/apt,4,2.0,713,100.0
,52.356559999999995,4.85291,Entire home/apt,4,2.0,885,100.0
,52.331,4.8580000000000005,Private room,2,1.0,264,99.0
,52.35761,4.92176,Entire home/apt,4,2.0,539,96.0
,52.37857,4.9277,Private room,2,1.0,443,98.0
,52.38661,4.88931,Entire home/apt,3,1.0,378,87.0
,52.34795,4.86067,Private room,2,1.0,525,98.0
,52.3587,4.9074800000000005,Private room,2,1.0,320,99.0
,52.38391,4.84945,Private room,2,1.0,221,99.0
,52.37311,4.90369,Private room,2,1.0,352,98.0
,52.36112,4.88131,Private room,2,1.0,848,100.0
,52.37769,4.85189,Private room,4,1.0,338,92.0
,52.37457,4.93393,Private room,2,1.0,234,93.0
,52.38328,4.81378,Private room,2,1.0,238,90.0
,52.372279999999996,4.88307,Entire home/apt,2,1.0,965,98.0
,52.37754,4.8516900000000005,Entire home/apt,2,2.0,388,90.0
,52.377559999999995,4.85222,Entire home/apt,2,1.0,381,96.0
,52.34559,4.89596,Private room,2,1.0,360,98.0
,52.34547,4.90151,Private room,2,0.0,359,96.0
,52.33072,4.873469999999999,Private room,2,1.0,194,87.0
,52.35626,4.90325,Entire home/apt,4,3.0,756,96.0
,52.34853,4.87649,Private room,2,1.0,317,98.0
,52.40509,4.903169999999999,Entire home/apt,4,3.0,768,98.0
,52.378,4.873,Private room,2,1.0,307,96.0
,52.345279999999995,4.860040000000001,Entire home/apt,2,1.0,276,98.0
,52.37203,4.89923,Entire home/apt,6,3.0,1438,96.0
,52.37713,4.88267,Entire home/apt,4,2.0,1063,92.0
,52.35521,4.8919999999999995,Entire home/apt,4,1.0,585,93.0
,52.361000000000004,4.933,Entire home/apt,4,1.0,572,92.0
,52.3964,4.95376,Private room,2,1.0,167,87.0
,52.361999999999995,4.901,Entire home/apt,4,2.0,793,98.0
,52.3544,4.88701,Entire home/apt,4,2.0,909,86.0
,52.34422,4.79162,Private room,3,1.0,229,98.0
,52.35037,4.861619999999999,Entire home/apt,2,1.0,379,83.0
,52.341159999999995,4.84422,Private room,2,1.0,295,86.0
,52.35718,4.91118,Private room,4,1.0,356,95.0
,52.37677,4.85869,Entire home/apt,2,1.0,2486,100.0
,52.3491,4.83611,Private room,2,1.0,234,90.0
,52.37798,4.88897,Private room,2,1.0,317,92.0
